Country/Region,2020-03-31,2020-03-30,2020-03-29,2020-03-28,2020-03-27,2020-03-26,2020-03-25,2020-03-24,2020-03-23,2020-03-22,2020-03-21,2020-03-20,2020-03-19,2020-03-18,2020-03-17,2020-03-16,2020-03-15,2020-03-14,2020-03-13,2020-03-12,2020-03-11,2020-03-10,2020-03-09,2020-03-08,2020-03-07,2020-03-06,2020-03-05,2020-03-04,2020-03-03,2020-03-02,2020-03-01,2020-02-29,2020-02-28,2020-02-27,2020-02-26,2020-02-25,2020-02-24,2020-02-23,2020-02-22,2020-02-21,2020-02-20,2020-02-19,2020-02-18,2020-02-17,2020-02-16,2020-02-15,2020-02-14,2020-02-13,2020-02-12,2020-02-11,2020-02-10,2020-02-09,2020-02-08,2020-02-07,2020-02-06,2020-02-05,2020-02-04,2020-02-03,2020-02-02,2020-02-01,2020-01-31,2020-01-30,2020-01-29,2020-01-28,2020-01-27,2020-01-26,2020-01-25,2020-01-24,2020-01-23,2020-01-22
US,24090.0,17431.0,17374.0,19173.0,17261.0,17471.0,11789.0,9574.0,10431.0,7675.0,6297.0,5353.0,5796.0,1264.0,1766.0,1106.0,763.0,541.0,509.0,374.0,314.0,369.0,64.0,112.0,137.0,43.0,67.0,27.0,19.0,19.0,6.0,7.0,1.0,1.0,6.0,-1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,
France,5606.0,3305.0,807.0,4366.0,2800.0,2538.0,2090.0,1215.0,3694.0,-527.0,1593.0,1581.0,1751.0,1409.0,1032.0,2093.0,36.0,803.0,1357.0,0.0,484.0,561.0,83.0,169.0,301.0,273.0,90.0,84.0,12.0,60.0,30.0,42.0,19.0,20.0,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,
Spain,4740.0,4862.0,3630.0,3744.0,4818.0,5905.0,7218.0,3033.0,5829.0,2547.0,4095.0,1753.0,3820.0,2019.0,1117.0,2078.0,1313.0,773.0,2867.0,-1.0,412.0,615.0,387.0,166.0,67.0,139.0,36.0,56.0,44.0,36.0,39.0,13.0,17.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
United Kingdom,2638.0,2473.0,2258.0,2307.0,2751.0,2048.0,1433.0,1278.0,927.0,630.0,997.0,1258.0,8.0,652.0,377.0,369.0,1.0,329.0,343.0,0.0,73.0,59.0,47.0,66.0,33.0,47.0,29.0,35.0,11.0,4.0,13.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Turkey,2577.0,1516.0,1757.0,1660.0,2036.0,1180.0,520.0,336.0,286.0,545.0,306.0,166.0,92.0,51.0,28.0,12.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Iran,2224.0,1549.0,2066.0,2391.0,2106.0,1400.0,1351.0,658.0,1284.0,603.0,-47.0,53.0,576.0,1045.0,244.0,924.0,-535.0,1268.0,1204.0,1000.0,667.0,490.0,292.0,229.0,299.0,1043.0,389.0,310.0,824.0,395.0,322.0,146.0,111.0,99.0,-8.0,30.0,14.0,12.0,9.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Germany,2193.0,389.0,3570.0,4910.0,5873.0,4428.0,3984.0,919.0,4154.0,2617.0,2295.0,4438.0,2969.0,3028.0,1978.0,1450.0,1208.0,908.0,1572.0,170.0,443.0,281.0,134.0,241.0,128.0,187.0,220.0,66.0,37.0,29.0,51.0,31.0,2.0,18.0,9.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,
Italy,2107.0,1648.0,3815.0,3651.0,4401.0,4492.0,3491.0,3204.0,4188.0,3957.0,4132.0,5359.0,4480.0,2648.0,2989.0,2470.0,2853.0,2795.0,4365.0,0.0,1796.0,809.0,1598.0,1326.0,1145.0,620.0,590.0,443.0,428.0,258.0,524.0,232.0,228.0,155.0,127.0,90.0,71.0,91.0,40.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brazil,1089.0,186.0,327.0,468.0,417.0,409.0,294.0,311.0,369.0,515.0,224.0,167.0,246.0,49.0,119.0,37.0,11.0,0.0,99.0,14.0,7.0,6.0,5.0,7.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Portugal,1015.0,425.0,773.0,878.0,708.0,511.0,623.0,275.0,451.0,318.0,254.0,230.0,336.0,-1.0,116.0,85.0,76.0,56.0,52.0,0.0,18.0,11.0,0.0,10.0,7.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Netherlands,675.0,794.0,732.0,1079.0,1067.0,950.0,777.0,752.0,513.0,534.0,607.0,506.0,390.0,332.0,276.0,274.0,168.0,152.0,298.0,0.0,120.0,60.0,56.0,75.0,60.0,45.0,44.0,14.0,6.0,8.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Switzerland,609.0,806.0,652.0,1115.0,-322.0,876.0,989.0,1080.0,1299.0,760.0,1260.0,1206.0,1034.0,316.0,487.0,0.0,840.0,218.0,480.0,0.0,159.0,116.0,37.0,68.0,54.0,100.0,23.0,33.0,12.0,15.0,9.0,10.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Israel,596.0,418.0,582.0,574.0,327.0,311.0,1124.0,149.0,188.0,170.0,160.0,99.0,123.0,54.0,25.0,5.0,58.0,29.0,26.0,21.0,4.0,12.0,0.0,18.0,6.0,16.0,5.0,3.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Philippines,521.0,121.0,333.0,254.0,84.0,62.0,75.0,85.0,74.0,63.0,71.0,12.0,14.0,8.0,42.0,1.0,26.0,44.0,9.0,2.0,16.0,12.0,10.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Belgium,515.0,813.0,1328.0,1581.0,797.0,1128.0,526.0,294.0,329.0,578.0,266.0,476.0,302.0,209.0,180.0,171.0,197.0,129.0,245.0,0.0,44.0,28.0,39.0,31.0,60.0,59.0,27.0,10.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Russia,438.0,299.0,251.0,224.0,188.0,173.0,154.0,51.0,71.0,57.0,50.0,54.0,50.0,33.0,24.0,27.0,4.0,9.0,17.0,8.0,0.0,3.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sweden,373.0,292.0,248.0,378.0,201.0,299.0,214.0,229.0,108.0,170.0,120.0,195.0,144.0,86.0,86.0,78.0,60.0,146.0,215.0,99.0,144.0,107.0,44.0,42.0,60.0,7.0,59.0,14.0,6.0,1.0,2.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ireland,308.0,287.0,190.0,280.0,299.0,245.0,233.0,203.0,217.0,120.0,102.0,126.0,264.0,69.0,49.0,40.0,0.0,38.0,47.0,0.0,8.0,13.0,2.0,1.0,0.0,12.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chile,285.0,228.0,215.0,280.0,282.0,163.0,214.0,167.0,113.0,92.0,103.0,190.0,0.0,37.0,46.0,81.0,13.0,18.0,20.0,0.0,10.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,279.0,163.0,181.0,350.0,353.0,268.0,257.0,152.0,116.0,124.0,160.0,138.0,230.0,68.0,98.0,42.0,64.0,48.0,47.0,3.0,50.0,10.0,0.0,12.0,1.0,6.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Denmark,267.0,186.0,175.0,153.0,159.0,145.0,137.0,103.0,47.0,94.0,79.0,109.0,107.0,91.0,91.0,57.0,38.0,31.0,187.0,173.0,180.0,172.0,55.0,13.0,0.0,12.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Poland,254.0,184.0,220.0,247.0,168.0,168.0,140.0,150.0,114.0,96.0,111.0,70.0,116.0,13.0,60.0,44.0,16.0,34.0,18.0,17.0,9.0,6.0,5.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Argentina,218.0,-85.0,54.0,96.0,74.0,103.0,-2.0,35.0,35.0,108.0,29.0,31.0,17.0,11.0,10.0,11.0,11.0,2.0,11.0,0.0,2.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Pakistan,216.0,66.0,100.0,115.0,168.0,137.0,87.0,83.0,98.0,52.0,229.0,46.0,142.0,63.0,100.0,83.0,22.0,3.0,8.0,1.0,2.0,10.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ecuador,212.0,36.0,91.0,216.0,190.0,224.0,90.0,92.0,188.0,276.0,134.0,166.0,87.0,53.0,21.0,9.0,0.0,9.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dominican Republic,198.0,38.0,129.0,130.0,83.0,96.0,76.0,61.0,43.0,89.0,40.0,38.0,12.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Norway,188.0,149.0,267.0,255.0,381.0,285.0,219.0,235.0,233.0,267.0,204.0,168.0,195.0,84.0,130.0,112.0,131.0,91.0,294.0,104.0,198.0,195.0,28.0,29.0,39.0,21.0,31.0,24.0,7.0,6.0,4.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Panama,181.0,81.0,110.0,107.0,115.0,114.0,96.0,-1.0,29.0,111.0,63.0,28.0,23.0,17.0,14.0,12.0,7.0,9.0,16.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luxembourg,149.0,37.0,116.0,223.0,112.0,119.0,234.0,224.0,77.0,122.0,182.0,149.0,130.0,62.0,63.0,18.0,8.0,16.0,15.0,12.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
India,122.0,215.0,23.0,85.0,132.0,60.0,116.0,24.0,100.0,59.0,84.0,44.0,36.0,14.0,21.0,6.0,2.0,20.0,8.0,11.0,5.0,12.0,4.0,5.0,3.0,1.0,2.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Serbia,115.0,41.0,79.0,193.0,73.0,18.0,80.0,40.0,26.0,50.0,36.0,31.0,20.0,18.0,10.0,6.0,2.0,11.0,16.0,7.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Algeria,114.0,63.0,55.0,40.0,41.0,97.0,-5.0,73.0,29.0,27.0,45.0,1.0,-9.0,11.0,6.0,6.0,10.0,6.0,1.0,-5.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Romania,108.0,269.0,290.0,125.0,239.0,109.0,99.0,199.0,139.0,51.0,32.0,31.0,11.0,73.0,19.0,27.0,8.0,32.0,39.0,4.0,17.0,10.0,0.0,6.0,-2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Greece,96.0,51.0,89.0,91.0,56.0,67.0,69.0,35.0,69.0,92.0,28.0,66.0,-1.0,31.0,55.0,0.0,102.0,28.0,91.0,0.0,9.0,16.0,0.0,27.0,1.0,14.0,22.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Australia,96.0,363.0,342.0,446.0,311.0,388.0,316.0,334.0,133.0,416.0,280.0,109.0,110.0,115.0,73.0,80.0,47.0,50.0,70.0,0.0,21.0,16.0,15.0,12.0,3.0,5.0,-7.0,12.0,9.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,
Indonesia,94.0,110.0,113.0,81.0,133.0,79.0,100.0,100.0,64.0,40.0,75.0,47.0,78.0,38.0,38.0,17.0,21.0,20.0,32.0,0.0,6.0,6.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mexico,93.0,110.0,127.0,128.0,108.0,69.0,37.0,50.0,64.0,48.0,38.0,46.0,24.0,11.0,29.0,12.0,15.0,14.0,0.0,4.0,1.0,-3.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ukraine,91.0,68.0,117.0,42.0,110.0,51.0,46.0,24.0,0.0,26.0,17.0,12.0,2.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Colombia,88.0,89.0,90.0,69.0,46.0,19.0,89.0,98.0,45.0,31.0,68.0,26.0,9.0,28.0,10.0,20.0,12.0,9.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Japan,85.0,0.0,151.0,190.0,66.0,29.0,87.0,14.0,26.0,85.0,1.0,-6.0,29.0,11.0,37.0,-31.0,66.0,69.0,59.0,-1.0,36.0,45.0,5.0,41.0,11.0,57.0,29.0,38.0,8.0,18.0,14.0,2.0,14.0,23.0,18.0,11.0,12.0,25.0,17.0,7.0,10.0,5.0,7.0,7.0,16.0,11.0,1.0,-1.0,2.0,-5.0,-3.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,
Austria,83.0,651.0,245.0,604.0,626.0,1199.0,303.0,802.0,887.0,760.0,424.0,375.0,365.0,305.0,319.0,156.0,205.0,151.0,200.0,55.0,64.0,49.0,25.0,25.0,24.0,14.0,12.0,8.0,3.0,4.0,5.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tunisia,80.0,-1.0,34.0,49.0,30.0,23.0,57.0,24.0,14.0,12.0,6.0,15.0,9.0,5.0,4.0,2.0,0.0,2.0,9.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,77.0,62.0,48.0,61.0,76.0,51.0,43.0,67.0,61.0,48.0,78.0,23.0,22.0,16.0,6.0,7.0,11.0,6.0,12.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Qatar,76.0,56.0,41.0,25.0,13.0,10.0,11.0,17.0,7.0,7.0,-6.0,4.0,8.0,13.0,0.0,38.0,64.0,13.0,58.0,0.0,238.0,6.0,3.0,7.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Malaysia,76.0,63.0,74.0,97.0,83.0,216.0,152.0,60.0,208.0,92.0,125.0,117.0,95.0,106.0,98.0,138.0,183.0,32.0,48.0,0.0,18.0,12.0,18.0,5.0,9.0,33.0,0.0,14.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-2.0,-6.0,0.0,0.0,-1.0,0.0,1.0,0.0,-2.0,2.0,0.0,4.0,-1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,
Finland,62.0,110.0,71.0,124.0,81.0,76.0,86.0,92.0,74.0,103.0,72.0,50.0,64.0,15.0,44.0,33.0,10.0,70.0,96.0,0.0,19.0,10.0,7.0,8.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Saudi Arabia,58.0,105.0,63.0,96.0,90.0,107.0,131.0,192.0,51.0,119.0,40.0,68.0,103.0,0.0,49.0,14.0,0.0,17.0,41.0,24.0,1.0,4.0,4.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
